 masks images 1_Scab 2_Orange_peal 3_Through_hole 4_Imprint 5_Attrition 6_Rust 7_Scratch 8_Pollution 9_Mechanical_damage 10_Insects 11_Stripe 12_Dross 13_Other 14_Oil 15_Roller_print unique_labels
816 D:\multilable_classification_metal\data\masks\K1_0172000000018419_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018419_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
817 D:\multilable_classification_metal\data\masks\K1_0172000000018421_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018421_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
818 D:\multilable_classification_metal\data\masks\K1_0172000000018421_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018421_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
819 D:\multilable_classification_metal\data\masks\K1_0172000000018423_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018423_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
820 D:\multilable_classification_metal\data\masks\K1_0172000000018427_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018427_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
821 D:\multilable_classification_metal\data\masks\K1_0172000000018427_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018427_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
822 D:\multilable_classification_metal\data\masks\K1_0172000000018427_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018427_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
823 D:\multilable_classification_metal\data\masks\K1_0172000000018429_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018429_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
824 D:\multilable_classification_metal\data\masks\K1_0172000000018429_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018429_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
825 D:\multilable_classification_metal\data\masks\K1_0172000000018431_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018431_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
826 D:\multilable_classification_metal\data\masks\K1_0172000000018431_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018431_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
827 D:\multilable_classification_metal\data\masks\K1_0172000000018435_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018435_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
828 D:\multilable_classification_metal\data\masks\K1_0172000000018437_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018437_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
829 D:\multilable_classification_metal\data\masks\K1_0172000000018439_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018439_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
830 D:\multilable_classification_metal\data\masks\K1_0172000000018443_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018443_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
831 D:\multilable_classification_metal\data\masks\K1_0172000000018443_5.npy D:\multilable_classification_metal\data\images\K1_0172000000018443_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
832 D:\multilable_classification_metal\data\masks\K1_0172000000018445_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018445_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
833 D:\multilable_classification_metal\data\masks\K1_0172000000018451_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018451_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
834 D:\multilable_classification_metal\data\masks\K1_0172000000018451_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018451_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
835 D:\multilable_classification_metal\data\masks\K1_0172000000018453_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018453_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
836 D:\multilable_classification_metal\data\masks\K1_0172000000018453_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018453_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
837 D:\multilable_classification_metal\data\masks\K1_0172000000018453_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018453_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
838 D:\multilable_classification_metal\data\masks\K1_0172000000018453_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018453_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
839 D:\multilable_classification_metal\data\masks\K1_0172000000018455_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018455_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
840 D:\multilable_classification_metal\data\masks\K1_0172000000018457_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018457_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
841 D:\multilable_classification_metal\data\masks\K1_0172000000018465_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018465_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
842 D:\multilable_classification_metal\data\masks\K1_0172000000018467_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018467_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
843 D:\multilable_classification_metal\data\masks\K1_0172000000018469_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018469_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
844 D:\multilable_classification_metal\data\masks\K1_0172000000018471_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018471_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
845 D:\multilable_classification_metal\data\masks\K1_0172000000018473_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018473_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
846 D:\multilable_classification_metal\data\masks\K1_0172000000018473_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018473_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
847 D:\multilable_classification_metal\data\masks\K1_0172000000018475_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018475_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
848 D:\multilable_classification_metal\data\masks\K1_0172000000018477_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018477_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
849 D:\multilable_classification_metal\data\masks\K1_0172000000018477_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018477_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
850 D:\multilable_classification_metal\data\masks\K1_0172000000018481_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018481_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
851 D:\multilable_classification_metal\data\masks\K1_0172000000018483_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018483_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
852 D:\multilable_classification_metal\data\masks\K1_0172000000018483_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018483_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
853 D:\multilable_classification_metal\data\masks\K1_0172000000018483_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018483_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
854 D:\multilable_classification_metal\data\masks\K1_0172000000018485_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018485_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
855 D:\multilable_classification_metal\data\masks\K1_0172000000018485_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018485_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
856 D:\multilable_classification_metal\data\masks\K1_0172000000018487_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018487_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
857 D:\multilable_classification_metal\data\masks\K1_0172000000018487_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018487_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
858 D:\multilable_classification_metal\data\masks\K1_0172000000018487_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018487_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
859 D:\multilable_classification_metal\data\masks\K1_0172000000018489_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018489_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
860 D:\multilable_classification_metal\data\masks\K1_0172000000018489_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018489_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
861 D:\multilable_classification_metal\data\masks\K1_0172000000018491_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018491_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
862 D:\multilable_classification_metal\data\masks\K1_0172000000018493_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018493_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
863 D:\multilable_classification_metal\data\masks\K1_0172000000018495_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018495_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
864 D:\multilable_classification_metal\data\masks\K1_0172000000018495_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018495_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
865 D:\multilable_classification_metal\data\masks\K1_0172000000018495_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018495_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
866 D:\multilable_classification_metal\data\masks\K1_0172000000018497_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018497_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
867 D:\multilable_classification_metal\data\masks\K1_0172000000018499_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018499_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
868 D:\multilable_classification_metal\data\masks\K1_0172000000018501_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018501_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
869 D:\multilable_classification_metal\data\masks\K1_0172000000018501_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018501_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
870 D:\multilable_classification_metal\data\masks\K1_0172000000018503_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018503_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
871 D:\multilable_classification_metal\data\masks\K1_0172000000018503_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018503_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
872 D:\multilable_classification_metal\data\masks\K1_0172000000018505_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018505_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
873 D:\multilable_classification_metal\data\masks\K1_0172000000018505_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018505_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
874 D:\multilable_classification_metal\data\masks\K1_0172000000018507_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018507_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
875 D:\multilable_classification_metal\data\masks\K1_0172000000018507_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018507_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
876 D:\multilable_classification_metal\data\masks\K1_0172000000018507_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018507_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
877 D:\multilable_classification_metal\data\masks\K1_0172000000018507_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018507_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
878 D:\multilable_classification_metal\data\masks\K1_0172000000018507_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018507_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
879 D:\multilable_classification_metal\data\masks\K1_0172000000018507_5.npy D:\multilable_classification_metal\data\images\K1_0172000000018507_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
880 D:\multilable_classification_metal\data\masks\K1_0172000000018509_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018509_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
881 D:\multilable_classification_metal\data\masks\K1_0172000000018509_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018509_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
882 D:\multilable_classification_metal\data\masks\K1_0172000000018511_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018511_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
883 D:\multilable_classification_metal\data\masks\K1_0172000000018513_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018513_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
884 D:\multilable_classification_metal\data\masks\K1_0172000000018515_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018515_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
885 D:\multilable_classification_metal\data\masks\K1_0172000000018515_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018515_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
886 D:\multilable_classification_metal\data\masks\K1_0172000000018517_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018517_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
887 D:\multilable_classification_metal\data\masks\K1_0172000000018517_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018517_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
888 D:\multilable_classification_metal\data\masks\K1_0172000000018519_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018519_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
889 D:\multilable_classification_metal\data\masks\K1_0172000000018521_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018521_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
890 D:\multilable_classification_metal\data\masks\K1_0172000000018521_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018521_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
891 D:\multilable_classification_metal\data\masks\K1_0172000000018523_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018523_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
892 D:\multilable_classification_metal\data\masks\K1_0172000000018523_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018523_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
893 D:\multilable_classification_metal\data\masks\K1_0172000000018523_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018523_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
894 D:\multilable_classification_metal\data\masks\K1_0172000000018523_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018523_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
895 D:\multilable_classification_metal\data\masks\K1_0172000000018525_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018525_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
896 D:\multilable_classification_metal\data\masks\K1_0172000000018525_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018525_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
897 D:\multilable_classification_metal\data\masks\K1_0172000000018527_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018527_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
898 D:\multilable_classification_metal\data\masks\K1_0172000000018527_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018527_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
899 D:\multilable_classification_metal\data\masks\K1_0172000000018529_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018529_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
900 D:\multilable_classification_metal\data\masks\K1_0172000000018529_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018529_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
901 D:\multilable_classification_metal\data\masks\K1_0172000000018529_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018529_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
902 D:\multilable_classification_metal\data\masks\K1_0172000000018529_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018529_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
903 D:\multilable_classification_metal\data\masks\K1_0172000000018535_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018535_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
904 D:\multilable_classification_metal\data\masks\K1_0172000000018541_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018541_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
905 D:\multilable_classification_metal\data\masks\K1_0172000000018543_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018543_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
906 D:\multilable_classification_metal\data\masks\K1_0172000000018543_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018543_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
907 D:\multilable_classification_metal\data\masks\K1_0172000000018545_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018545_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
908 D:\multilable_classification_metal\data\masks\K1_0172000000018545_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018545_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
909 D:\multilable_classification_metal\data\masks\K1_0172000000018551_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018551_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
910 D:\multilable_classification_metal\data\masks\K1_0172000000018551_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018551_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
911 D:\multilable_classification_metal\data\masks\K1_0172000000018551_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018551_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
912 D:\multilable_classification_metal\data\masks\K1_0172000000018551_5.npy D:\multilable_classification_metal\data\images\K1_0172000000018551_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
913 D:\multilable_classification_metal\data\masks\K1_0172000000018553_0.npy D:\multilable_classification_metal\data\images\K1_0172000000018553_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
914 D:\multilable_classification_metal\data\masks\K1_0172000000018553_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018553_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
915 D:\multilable_classification_metal\data\masks\K1_0172000000018553_2.npy D:\multilable_classification_metal\data\images\K1_0172000000018553_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
916 D:\multilable_classification_metal\data\masks\K1_0172000000018553_4.npy D:\multilable_classification_metal\data\images\K1_0172000000018553_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
917 D:\multilable_classification_metal\data\masks\K1_0172000000018553_5.npy D:\multilable_classification_metal\data\images\K1_0172000000018553_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
918 D:\multilable_classification_metal\data\masks\K1_0172000000018555_1.npy D:\multilable_classification_metal\data\images\K1_0172000000018555_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
919 D:\multilable_classification_metal\data\masks\K1_0172000000018561_3.npy D:\multilable_classification_metal\data\images\K1_0172000000018561_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
